step,train_loss,test_loss,train_acc,test_acc,restricted_loss,excluded_loss,hill,moment,gpd,k,n,median_deviation
22800,0.000223033,0.00765674,1,0.999105,0.000738845,6.79885,0.0374801,-0.039551,-0.0448889,638,12769,292.487
22900,7.82254e-05,0.00421083,1,0.999888,0.000426629,7.02806,0.0389496,-0.0441514,-0.0445324,638,12769,296.655
23000,2.72203e-05,0.00225088,1,1,0.000345829,7.20369,0.0393733,-0.0456121,-0.0431442,638,12769,298.614
23100,9.56386e-06,0.00124723,1,1,0.000317973,7.31282,0.0391234,-0.0459964,-0.0430753,638,12769,298.869
23200,3.47429e-06,0.000666778,1,1,0.000252729,7.37596,0.0393993,-0.0736245,-0.0633942,638,12769,299.765
23300,1.34314e-06,0.000351917,1,1,0.000171865,7.40892,0.0387135,-0.0803954,-0.0705456,638,12769,303.217
23400,5.81542e-07,0.000190732,1,1,8.40837e-05,7.4089,0.0391768,-0.118074,-0.0967051,638,12769,314.261
23500,2.9323e-07,0.000116034,1,1,3.70776e-05,7.37496,0.0422315,-0.229894,-0.159034,638,12769,345.252
23600,1.69601e-07,9.83447e-05,1,1,6.86674e-06,7.3274,0.0418739,-0.244982,-0.203149,638,12769,426.861
23700,1.2394e-07,0.000479395,1,0.999776,1.71015e-06,7.51327,0.0431955,-0.306926,-0.324201,638,12769,670.607
23800,0.00011402,0.000679029,1,1,0.000290335,6.53587,0.0456088,-0.0967069,-0.10508,638,12769,351.835
23900,0.000790128,0.00260034,1,1,0.000874508,5.48447,0.0418779,-0.138588,-0.148622,638,12769,255.508
24000,0.000371074,0.00160258,1,1,0.000578647,5.64247,0.041981,-0.154043,-0.155701,638,12769,255.781
24100,0.000135267,0.000813637,1,1,0.00043481,5.88815,0.0412305,-0.133995,-0.134212,638,12769,261.801
24200,4.81842e-05,0.000420793,1,1,0.000404874,6.13213,0.0398096,-0.115128,-0.122166,638,12769,267.53
24300,1.70872e-05,0.000219227,1,1,0.000368711,6.35929,0.038881,-0.119955,-0.129739,638,12769,272.36
24400,6.1254e-06,0.000115558,1,1,0.000308247,6.55667,0.037623,-0.123785,-0.137609,638,12769,276.416
24500,2.27157e-06,6.16607e-05,1,1,0.000235506,6.71157,0.0355793,-0.105937,-0.130898,638,12769,280.094
24600,9.11156e-07,3.38186e-05,1,1,0.00014702,6.80034,0.0353872,-0.150431,-0.167952,638,12769,284.059
24700,4.18944e-07,1.98699e-05,1,1,7.24902e-05,6.36425,0.0343861,-0.15954,-0.182205,638,12769,293.525
24800,2.27743e-07,1.24799e-05,1,1,1.16966e-05,6.31441,0.0346215,-0.160422,-0.209428,638,12769,318.057
24900,1.39939e-07,7.29103e-06,1,1,1.40095e-06,6.25693,0.0353164,-0.19511,-0.242217,638,12769,394.194
25000,0.00631523,0.0136593,0.998433,0.995637,0.012764,6.96512,0.0345858,-0.262149,-0.221706,638,12769,527.661
25100,0.000186397,0.000523631,1,1,0.00027218,5.56881,0.0373696,-0.0825154,-0.107532,638,12769,273.212
25200,0.000388913,0.00103209,1,1,0.000506769,5.13293,0.03453,-0.120132,-0.143301,638,12769,226.587
25300,0.000154772,0.000543278,1,1,0.000232871,5.27397,0.0353572,-0.143478,-0.152931,638,12769,225.889
25400,5.63278e-05,0.000275826,1,1,9.71047e-05,5.43378,0.0362551,-0.169091,-0.16258,638,12769,226.784
25500,2.01722e-05,0.000142878,1,1,4.04599e-05,5.5937,0.0365202,-0.190088,-0.172303,638,12769,227.676
25600,7.25236e-06,7.59341e-05,1,1,1.7233e-05,5.74713,0.0362897,-0.214671,-0.182967,638,12769,228.383
25700,2.67544e-06,4.0504e-05,1,1,7.66028e-06,5.88283,0.0358904,-0.241824,-0.194432,638,12769,228.853
25800,1.05069e-06,2.2411e-05,1,1,3.66276e-06,5.98785,0.0325479,-0.14952,-0.15101,638,12769,229.319
25900,4.65072e-07,1.27459e-05,1,1,1.96606e-06,6.04684,0.031247,-0.150609,-0.150251,638,12769,231.95
26000,2.46169e-07,7.54944e-06,1,1,1.22141e-06,6.04341,0.0289529,-0.1157,-0.129279,638,12769,242.582
26100,1.52793e-07,4.87723e-06,1,1,7.66662e-07,5.99834,0.0283284,-0.170514,-0.183461,638,12769,277.33
26200,1.13513e-07,5.19763e-06,1,1,4.35944e-07,6.1654,0.0283339,-0.15465,-0.16019,638,12769,439.871
26300,3.88898e-05,0.000321777,1,1,6.9069e-05,5.97293,0.0362482,-0.176121,-0.176203,638,12769,294.61
26400,0.000315313,0.000713978,1,1,0.000385654,5.16532,0.0342626,-0.170069,-0.175473,638,12769,208.136
26500,0.000162808,0.000434077,1,1,0.000223946,5.29238,0.0373378,-0.187843,-0.129604,638,12769,203.632
26600,6.07065e-05,0.000213449,1,1,9.331e-05,5.48448,0.0370932,-0.163195,-0.115117,638,12769,205.792
26700,2.19289e-05,0.000110349,1,1,3.91193e-05,5.67787,0.0366059,-0.175565,-0.119594,638,12769,208.5
26800,7.90363e-06,6.09346e-05,1,1,1.72826e-05,5.85652,0.0339401,-0.123555,-0.102908,638,12769,211.117
26900,2.90514e-06,3.81758e-05,1,1,8.00999e-06,6.00912,0.0325278,-0.13134,-0.111234,638,12769,213.796
27000,1.13006e-06,2.34786e-05,1,1,4.06256e-06,6.11157,0.0315641,-0.168255,-0.135119,638,12769,216.493
27100,4.90936e-07,1.4121e-05,1,1,2.19423e-06,6.13664,0.0294701,-0.16611,-0.144202,638,12769,221.046
27200,2.54137e-07,8.60699e-06,1,1,1.19785e-06,6.07667,0.028995,-0.210006,-0.176477,638,12769,233.359
27300,1.56373e-07,7.41255e-06,1,1,6.25818e-07,5.96298,0.0286743,-0.189997,-0.18978,638,12769,271.285
27400,1.27769e-07,1.56502e-05,1,1,4.55218e-07,6.06527,0.031002,-0.267234,-0.309819,638,12769,451.609
27500,7.37491e-05,0.000238246,1,1,9.84732e-05,5.68404,0.0333653,-0.0740683,-0.107628,638,12769,243.96
27600,0.000403033,0.000832138,1,1,0.000502135,5.11123,0.0326699,-0.122034,-0.161573,638,12769,182.137
27700,0.000197096,0.000509667,1,1,0.000272232,5.29,0.035792,-0.123845,-0.126328,638,12769,180.556
27800,7.33983e-05,0.000254032,1,1,0.000113816,5.4955,0.0340327,-0.0865417,-0.101869,638,12769,183.88
27900,2.63925e-05,0.000136252,1,1,4.70508e-05,5.70222,0.0315443,-0.0708759,-0.0906643,638,12769,187.09
28000,9.45017e-06,7.85941e-05,1,1,1.98633e-05,5.89643,0.0304575,-0.12209,-0.126596,638,12769,190.033
28100,3.44186e-06,4.80313e-05,1,1,8.66647e-06,6.06336,0.0290024,-0.147059,-0.148206,638,12769,192.357
28200,1.31924e-06,2.82082e-05,1,1,4.01143e-06,6.17364,0.0274829,-0.165218,-0.174079,638,12769,194.496
28300,5.59318e-07,1.84312e-05,1,1,1.99275e-06,6.20133,0.0261453,-0.184648,-0.201124,638,12769,197.561
28400,2.82025e-07,1.50819e-05,1,1,1.11355e-06,6.12709,0.0258129,-0.252626,-0.24696,638,12769,204.717
28500,1.70597e-07,9.7061e-06,1,1,6.3574e-07,5.99409,0.0265235,-0.338442,-0.3261,638,12769,225.663
28600,1.20517e-07,1.41328e-05,1,1,4.35691e-07,5.93153,0.0321949,-0.418915,-0.295885,638,12769,304.103
28700,0.000138551,0.00255637,1,0.999441,0.000375158,6.34248,0.0292164,-0.141294,-0.162004,638,12769,334.209
28800,0.000342087,0.000725765,1,1,0.000403503,5.11661,0.0328248,-0.173936,-0.184412,638,12769,200.986
28900,0.000546305,0.00128515,1,1,0.000745033,5.10157,0.0393041,-0.216981,-0.187613,638,12769,174.952
29000,0.000220537,0.000729593,1,1,0.0003717,5.28475,0.0396737,-0.148492,-0.147784,638,12769,178.896
29100,8.13102e-05,0.000421289,1,1,0.000193185,5.47212,0.0384325,-0.137686,-0.135035,638,12769,184.158
29200,2.9259e-05,0.000267614,1,1,0.000118832,5.66875,0.0387072,-0.206839,-0.163057,638,12769,189.048
29300,1.04903e-05,0.000179966,1,1,8.51337e-05,5.86651,0.036355,-0.1723,-0.143972,638,12769,193.531
29400,3.82034e-06,0.000121454,1,1,6.49662e-05,6.04806,0.0356994,-0.209505,-0.157255,638,12769,197.473
29500,1.45796e-06,7.8226e-05,1,1,4.89833e-05,6.188,0.0338376,-0.205089,-0.157054,638,12769,201.012
29600,6.15125e-07,5.032e-05,1,1,4.02538e-05,6.25176,0.0324413,-0.209942,-0.165036,638,12769,204.566
29700,3.04995e-07,2.90065e-05,1,1,2.45362e-05,6.21799,0.0315693,-0.21718,-0.185564,638,12769,211.083
29800,1.81179e-07,1.58032e-05,1,1,9.75183e-06,6.10699,0.0324494,-0.316002,-0.224912,638,12769,228.78
29900,1.26306e-07,1.06768e-05,1,1,2.06559e-06,6.0564,0.0267019,-0.299714,-0.218166,638,12769,306.982
30000,0.000235316,0.00278476,1,0.999105,0.000556728,6.52807,0.0333722,-0.19136,-0.189935,638,12769,340.859
30100,0.000283381,0.000679736,1,1,0.000406348,5.14202,0.0331512,-0.148263,-0.136544,638,12769,202.133
30200,0.000424583,0.000983606,1,1,0.000673213,5.11398,0.0344079,-0.157268,-0.119245,638,12769,181.941
30300,0.000164029,0.000468181,1,1,0.000298947,5.25316,0.0327803,-0.0779777,-0.0702249,638,12769,186.873
30400,5.97278e-05,0.000217843,1,1,0.000130542,5.39178,0.0318861,-0.107245,-0.0767891,638,12769,191.739
30500,2.1431e-05,0.000104099,1,1,5.50092e-05,5.53296,0.0301578,-0.111736,-0.0748305,638,12769,196.028
30600,7.71182e-06,5.29304e-05,1,1,2.20169e-05,5.66943,0.0280165,-0.09523,-0.0678904,638,12769,199.85
30700,2.83994e-06,2.91938e-05,1,1,8.80236e-06,5.7901,0.0263376,-0.0866718,-0.0694436,638,12769,203.12
30800,1.10886e-06,1.72503e-05,1,1,3.80645e-06,5.87751,0.0252766,-0.101311,-0.0877076,638,12769,206.089
30900,4.87482e-07,1.10783e-05,1,1,1.88985e-06,5.90371,0.0241553,-0.102303,-0.101642,638,12769,210.645
31000,2.57467e-07,8.6251e-06,1,1,1.10288e-06,5.87209,0.0244837,-0.161689,-0.147498,638,12769,223.509
31100,1.6017e-07,7.76266e-06,1,1,7.31733e-07,5.81812,0.0243099,-0.314472,-0.255609,638,12769,266.922
31200,1.68885e-07,0.000104927,1,1,1.22209e-06,6.22681,0.0326052,-0.17209,-0.161018,638,12769,534.318
31300,0.000136121,0.000340884,1,1,0.000176994,5.39609,0.0408751,-0.277701,-0.180479,638,12769,227.814
31400,0.000425653,0.000977262,1,1,0.000586572,5.07825,0.0431879,-0.0875638,-0.0735617,638,12769,179.777
31500,0.000193915,0.00071384,1,0.999888,0.000343403,5.2816,0.0446167,-0.0449181,-0.0339162,638,12769,178.937
31600,7.28471e-05,0.000504176,1,0.999888,0.000171395,5.50951,0.039694,0.00361854,0.00675279,638,12769,181.077
31700,2.62597e-05,0.000368457,1,0.999776,8.60123e-05,5.73783,0.0368777,0.0152827,0.0162335,638,12769,183.429
31800,9.42068e-06,0.000265608,1,0.999888,4.43469e-05,5.9568,0.0363306,-0.0309494,-0.0218931,638,12769,185.704
31900,3.44101e-06,0.000187518,1,1,2.33096e-05,6.1483,0.0338001,-0.0386155,-0.0323178,638,12769,187.614
32000,1.32197e-06,0.000128032,1,1,1.2245e-05,6.2856,0.0313693,-0.0741525,-0.0651869,638,12769,189.453
32100,5.64765e-07,7.28863e-05,1,1,6.10391e-06,6.32976,0.0282019,-0.0715922,-0.0754546,638,12769,191.669
32200,2.83083e-07,3.87386e-05,1,1,3.05846e-06,6.27744,0.0258278,-0.0895195,-0.0955611,638,12769,195.205
32300,1.7262e-07,2.27398e-05,1,1,1.49985e-06,6.15879,0.0242794,-0.0969071,-0.106209,638,12769,206.694
32400,1.25714e-07,2.85114e-05,1,1,9.54451e-07,6.05179,0.024871,-0.164973,-0.186582,638,12769,252.21
32500,1.81148e-07,0.000319041,1,0.999776,1.99714e-06,6.71076,0.0390781,-0.13375,-0.124889,638,12769,579.717
32600,0.000241624,0.000613243,1,1,0.000367766,5.70853,0.0308397,-0.124776,-0.148763,638,12769,235.166
32700,0.00169142,0.00275904,1,1,0.0021163,4.9384,0.0279268,-0.121899,-0.167185,638,12769,164.951
32800,0.00105169,0.00190395,1,1,0.00143716,5.06318,0.0291102,-0.204457,-0.224623,638,12769,161.889
32900,0.000396184,0.00082762,1,1,0.000601537,5.18116,0.0290751,-0.212742,-0.210856,638,12769,167.877
33000,0.000143314,0.000360392,1,1,0.000247147,5.3059,0.027982,-0.196436,-0.196849,638,12769,174.737
33100,5.10706e-05,0.000160979,1,1,0.000101584,5.43917,0.0276457,-0.240142,-0.221993,638,12769,181.71
33200,1.81577e-05,7.50604e-05,1,1,4.22792e-05,5.57755,0.0260701,-0.211067,-0.227374,638,12769,188.002
33300,6.52716e-06,3.65138e-05,1,1,1.80711e-05,5.71286,0.0256725,-0.236928,-0.263041,638,12769,193.732
33400,2.42237e-06,1.85565e-05,1,1,8.04631e-06,5.82873,0.02418,-0.198463,-0.244432,638,12769,198.984
33500,9.63477e-07,1.00275e-05,1,1,3.79729e-06,5.90643,0.0236957,-0.168366,-0.233029,638,12769,203.313
33600,4.38615e-07,6.03236e-06,1,1,1.99204e-06,5.91879,0.0239625,-0.172013,-0.251772,638,12769,207.491
33700,2.41936e-07,4.07158e-06,1,1,1.20107e-06,5.86953,0.0245245,-0.211075,-0.254379,638,12769,219.304
33800,1.56497e-07,3.63879e-06,1,1,8.17269e-07,5.82408,0.0244925,-0.159801,-0.198675,638,12769,257.304
33900,1.80495e-07,2.87846e-05,1,1,1.53984e-06,6.24862,0.0327225,-0.20284,-0.225625,638,12769,474.54
34000,0.000104698,0.000701989,1,1,0.000265533,5.62919,0.0378374,-0.359316,-0.260037,638,12769,288.68
34100,0.00116383,0.00194356,1,1,0.00146948,4.93383,0.0341746,-0.289726,-0.248922,638,12769,187.823
34200,0.000998742,0.00177307,1,1,0.00142506,5.04095,0.0328652,-0.151807,-0.189141,638,12769,179.197
34300,0.00037578,0.000786096,1,1,0.00063811,5.1882,0.0343488,-0.15318,-0.181091,638,12769,185.538
34400,0.000135216,0.000342992,1,1,0.000300152,5.33581,0.0338492,-0.155395,-0.179877,638,12769,192.722
34500,4.79779e-05,0.00015165,1,1,0.000153017,5.48997,0.03211,-0.145046,-0.169686,638,12769,199.396
34600,1.70183e-05,6.87632e-05,1,1,8.32689e-05,5.64506,0.0314231,-0.194666,-0.19914,638,12769,205.578
34700,6.11464e-06,3.23455e-05,1,1,4.54072e-05,5.79474,0.0296594,-0.19901,-0.199877,638,12769,211.096
34800,2.27029e-06,1.58925e-05,1,1,2.42024e-05,5.92508,0.0285161,-0.225032,-0.209911,638,12769,216.22
34900,9.07546e-07,8.30169e-06,1,1,1.20228e-05,6.00748,0.027173,-0.209331,-0.202473,638,12769,220.067
35000,4.14026e-07,4.52843e-06,1,1,5.9872e-06,6.01567,0.0256633,-0.188643,-0.18896,638,12769,222.566
35100,2.2989e-07,2.78068e-06,1,1,3.13076e-06,5.94872,0.024261,-0.186409,-0.194724,638,12769,231.562
35200,1.52326e-07,2.20303e-06,1,1,1.49608e-06,5.86928,0.0238892,-0.276699,-0.252285,638,12769,265.386
35300,1.41682e-07,1.0866e-05,1,1,2.09041e-06,6.28279,0.0322592,-0.0836354,-0.103702,638,12769,467.621
35400,0.00014883,0.000455787,1,1,0.000382716,5.43952,0.0354866,-0.304915,-0.226891,638,12769,258.658
35500,0.00119386,0.00198727,1,1,0.00164789,4.94413,0.0333805,-0.229216,-0.22161,638,12769,179.229
35600,0.000788912,0.00152094,1,1,0.00125095,5.10695,0.0340274,-0.121648,-0.139019,638,12769,176.401
35700,0.000296573,0.000705848,1,1,0.000531401,5.25673,0.0318188,-0.0770153,-0.0947852,638,12769,182.699
35800,0.000106399,0.000334549,1,1,0.000220719,5.4079,0.0303087,-0.0910976,-0.102561,638,12769,188.96
35900,3.76348e-05,0.000172914,1,1,9.28625e-05,5.56208,0.0294141,-0.116276,-0.120534,638,12769,194.445
36000,1.33322e-05,0.000107228,1,1,4.02244e-05,5.7151,0.0292126,-0.158038,-0.145317,638,12769,199.107
36100,4.80603e-06,7.67846e-05,1,1,1.81106e-05,5.85532,0.0280275,-0.152327,-0.144656,638,12769,203.486
36200,1.80616e-06,5.67025e-05,1,1,8.54922e-06,5.96806,0.0266998,-0.148857,-0.146926,638,12769,207.006
36300,7.41338e-07,3.5074e-05,1,1,4.41567e-06,6.02248,0.0264782,-0.195325,-0.17652,638,12769,209.709
36400,3.55822e-07,2.17311e-05,1,1,2.49716e-06,6.00009,0.025815,-0.234583,-0.201527,638,12769,213.25
36500,2.05706e-07,1.73995e-05,1,1,1.47571e-06,5.90894,0.0238317,-0.248921,-0.210164,638,12769,224.116
36600,1.3916e-07,1.95114e-05,1,1,9.93159e-07,5.85214,0.022631,-0.328404,-0.268939,638,12769,274.464
36700,0.00493156,0.0154409,0.999217,0.995413,0.0140021,6.57786,0.0253142,-0.283722,-0.247352,638,12769,453.578
36800,0.000173994,0.000422654,1,1,0.00029355,5.17325,0.0332593,-0.32022,-0.224604,638,12769,206.954
36900,0.000419877,0.000845446,1,1,0.000703472,5.10728,0.0320372,-0.27006,-0.278948,638,12769,171.1
37000,0.000172888,0.000431557,1,1,0.000362078,5.34214,0.0325289,-0.187608,-0.20987,638,12769,172.39
37100,6.37184e-05,0.000213892,1,1,0.000177918,5.55285,0.0324223,-0.163262,-0.194299,638,12769,175.886
37200,2.28927e-05,0.000113595,1,1,8.87213e-05,5.76431,0.032094,-0.17929,-0.193418,638,12769,179.482
37300,8.21158e-06,6.56662e-05,1,1,4.45247e-05,5.96715,0.0308721,-0.184692,-0.182863,638,12769,183.075
37400,3.00558e-06,4.11529e-05,1,1,2.27208e-05,6.14112,0.0295811,-0.188863,-0.175488,638,12769,186.543
37500,1.16277e-06,2.66832e-05,1,1,1.2164e-05,6.25681,0.0281256,-0.189319,-0.172027,638,12769,189.978
37600,4.99994e-07,1.62438e-05,1,1,6.6736e-06,6.291,0.0275439,-0.219364,-0.188646,638,12769,193.745
37700,2.58401e-07,9.55632e-06,1,1,3.90369e-06,6.23101,0.0257332,-0.207117,-0.188274,638,12769,201.752
37800,1.61104e-07,6.90259e-06,1,1,2.70436e-06,6.12947,0.0228576,-0.145265,-0.176069,638,12769,222.835
37900,1.21108e-07,8.30472e-06,1,1,2.38799e-06,6.19353,0.0263031,-0.298135,-0.27739,638,12769,310.814
38000,5.8628e-05,0.00107137,1,0.999664,0.000405159,6.47745,0.032671,-0.282657,-0.268096,638,12769,322.437
38100,0.000248412,0.00051208,1,1,0.000383229,5.1033,0.0309736,-0.29043,-0.233007,638,12769,200.404
38200,0.000267705,0.000592703,1,1,0.000507398,5.2058,0.031048,-0.193216,-0.14243,638,12769,178.652
38300,0.000102989,0.000301459,1,1,0.000250705,5.40031,0.0320444,-0.17721,-0.13127,638,12769,177.259
38400,3.76042e-05,0.00015848,1,1,0.000125489,5.60778,0.0327364,-0.234046,-0.155625,638,12769,178.545
38500,1.35638e-05,8.7785e-05,1,1,6.53517e-05,5.82222,0.0318672,-0.231975,-0.173045,638,12769,180.508
38600,4.9298e-06,4.98544e-05,1,1,3.62805e-05,6.0247,0.030775,-0.210079,-0.194191,638,12769,183.012
38700,1.8516e-06,2.67821e-05,1,1,2.17618e-05,6.18422,0.030459,-0.197003,-0.225137,638,12769,185.667
38800,7.522e-07,1.36924e-05,1,1,1.21485e-05,6.26585,0.0292573,-0.114813,-0.16089,638,12769,188.544
38900,3.52461e-07,7.97183e-06,1,1,6.78797e-06,6.25119,0.0296379,-0.0821497,-0.113886,638,12769,193.439
39000,2.00539e-07,6.49314e-06,1,1,3.10398e-06,6.15685,0.0308365,-0.0921352,-0.115173,638,12769,207.236
39100,1.37231e-07,6.5104e-06,1,1,1.35755e-06,6.13351,0.031968,-0.158547,-0.167599,638,12769,259.203
39200,2.63474e-07,6.68439e-05,1,1,3.69169e-06,7.14422,0.0361267,-0.143547,-0.154564,638,12769,599.531
39300,0.000220933,0.000723034,1,1,0.000741198,5.44453,0.0362794,-0.243489,-0.260135,638,12769,235.26
39400,0.00150057,0.00258798,1,1,0.00221385,4.94238,0.0304418,-0.232257,-0.214604,638,12769,168.833
39500,0.000814944,0.00169691,1,1,0.00142494,5.15687,0.0306467,-0.329425,-0.20428,638,12769,169.429
39600,0.000305922,0.000840784,1,1,0.000658502,5.36388,0.0309327,-0.376884,-0.216642,638,12769,177.309
39700,0.000110793,0.000433955,1,1,0.000224153,5.78714,0.0298645,-0.379151,-0.243336,638,12769,185.402
39800,3.96508e-05,0.000237018,1,1,9.96715e-05,6.07036,0.0285368,-0.309774,-0.285257,638,12769,193.015
39900,1.41912e-05,0.000139439,1,1,4.56655e-05,6.36791,0.0277534,-0.21382,-0.256604,638,12769,200.046
40000,5.14601e-06,8.63844e-05,1,1,2.19191e-05,6.66525,0.0281564,-0.135947,-0.187928,638,12769,206.637
